"Arm_ID","Wave","Repetition","Seed","Fixed_sample","N","Sample_hash","Minimum_observed_categories","Zero_cell_pairs","Sparse_cell_pairs","Minimum_cell_count","Correlation_success","Minimum_correlation_eigenvalue","Correlation_warning","Correlation_message","Correlation_error","Network_success","Selected_lambda","Lambda_max","Lambda_ratio","Dense_warning","Retained_edges","Global_strength","Network_warning","Network_message","Network_error","Elapsed_seconds","Success","Lowest_lambda_selected"
"A3",2016,388,20291219,FALSE,789,"2AF476D90F7A377E9F159EA93E9C232B5178A16597F21F87CCD4982714A16D08",3,3,13,0,TRUE,0.291831747136302,,"",,TRUE,0.0209086686160413,0.684664633135458,0.0305385550883342,FALSE,16,3.11417575540158,"","",,0.0800000000000125,TRUE,FALSE
"A2",2016,389,20291220,FALSE,789,"0AF251C405136723FEEC1DBC71F5805D21829B7A80A321E1661ED6E79BAB2E24",3,3,16,0,TRUE,0.319240972828625,,"",,TRUE,0.029887825552609,0.643913681801622,0.0464158883361278,TRUE,28,3.65730242778203,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.129999999999995,TRUE,FALSE
"A3",2016,389,20291220,FALSE,789,"0AF251C405136723FEEC1DBC71F5805D21829B7A80A321E1661ED6E79BAB2E24",3,3,16,0,TRUE,0.319240972828625,,"",,TRUE,0.00643913681801622,0.643913681801622,0.01,FALSE,19,3.5567720941244,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.139999999999986,TRUE,TRUE
"A2",2016,390,20291221,FALSE,789,"DF1B6DD54DDF4A279BF0BA95DB925931370663B5EA506B128F9338AE0C993A73",3,3,18,0,TRUE,0.309713306065245,,"",,TRUE,0.0235024587567321,0.638935080513679,0.0367837977182863,TRUE,29,3.87325538348975,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,390,20291221,FALSE,789,"DF1B6DD54DDF4A279BF0BA95DB925931370663B5EA506B128F9338AE0C993A73",3,3,18,0,TRUE,0.309713306065245,,"",,TRUE,0.0186252966339785,0.638935080513679,0.0291505306282518,FALSE,18,3.43275001707382,"","",,0.0900000000000034,TRUE,FALSE
"A2",2016,391,20291222,FALSE,789,"4959E26B819DEDD8F734E280AC32D92F1840548A39CA12DAA108A9C1D73D7CD6",3,3,16,0,TRUE,0.326542356128703,,"",,TRUE,0.0252644055663379,0.625818616765609,0.0403701725859655,TRUE,30,3.89118052500404,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2016,391,20291222,FALSE,789,"4959E26B819DEDD8F734E280AC32D92F1840548A39CA12DAA108A9C1D73D7CD6",3,3,16,0,TRUE,0.326542356128703,,"",,TRUE,0.00625818616765609,0.625818616765609,0.01,FALSE,20,3.68581939895506,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0999999999999943,TRUE,TRUE
"A2",2016,392,20291223,FALSE,789,"AD39ABB20831178A7591195DAE2AA7FA2FB08EC7ECD9CAA6F40B6B80D3BBD390",3,6,12,0,TRUE,0.291491794872312,,"",,TRUE,0.0367654705401541,0.657605415672216,0.0559081018251223,TRUE,28,3.6455202246789,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0799999999999841,TRUE,FALSE
"A3",2016,392,20291223,FALSE,789,"AD39ABB20831178A7591195DAE2AA7FA2FB08EC7ECD9CAA6F40B6B80D3BBD390",3,6,12,0,TRUE,0.291491794872312,,"",,TRUE,0.00657605415672216,0.657605415672216,0.01,FALSE,19,3.63894213022852,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000034,TRUE,TRUE
"A2",2016,393,20291224,FALSE,789,"3F7BD34A08FA4B3D31904F9744961B97304547B0BC3FCFAE7838906F98A9108D",3,5,17,0,TRUE,0.308798975844441,,"",,TRUE,0.0130943334316463,0.651708060485252,0.0200923300256505,TRUE,29,4.14305907413321,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,393,20291224,FALSE,789,"3F7BD34A08FA4B3D31904F9744961B97304547B0BC3FCFAE7838906F98A9108D",3,5,17,0,TRUE,0.308798975844441,,"",,TRUE,0.00651708060485252,0.651708060485252,0.01,FALSE,19,3.76986774757118,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0800000000000125,TRUE,TRUE
"A2",2016,394,20291225,FALSE,789,"05FDC51468E3086C4538407E3C2DCC61E4CD6F91B6F7264542561F8AE5A8EF16",3,2,13,0,TRUE,0.280727519963042,,"",,TRUE,0.0193056450363977,0.662274223498605,0.0291505306282518,TRUE,31,4.01207826179178,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.109999999999985,TRUE,FALSE
"A3",2016,394,20291225,FALSE,789,"05FDC51468E3086C4538407E3C2DCC61E4CD6F91B6F7264542561F8AE5A8EF16",3,2,13,0,TRUE,0.280727519963042,,"",,TRUE,0.00662274223498605,0.662274223498605,0.01,FALSE,21,3.90980413309374,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.109999999999985,TRUE,TRUE
"A2",2016,395,20291226,FALSE,789,"B8A5FB2EF9D9CE6D1EE29F52DC115C4F7B4E84C2A8BE27A3F0236A06EBB3AEAC",3,2,14,0,TRUE,0.29087858064623,,"",,TRUE,0.0246635830167544,0.640025950683449,0.0385352859371053,TRUE,28,4.02723879772296,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,395,20291226,FALSE,789,"B8A5FB2EF9D9CE6D1EE29F52DC115C4F7B4E84C2A8BE27A3F0236A06EBB3AEAC",3,2,14,0,TRUE,0.29087858064623,,"",,TRUE,0.00640025950683449,0.640025950683449,0.01,FALSE,19,3.74390176255553,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.109999999999985,TRUE,TRUE
"A2",2016,396,20291227,FALSE,789,"2AC9611DAE916032026DFFB7EAD04BEB03905EF2FF86881A005E8E87FAB85F75",3,7,15,0,TRUE,0.285163359752069,,"",,TRUE,0.0187606335546051,0.674222212101714,0.0278255940220712,TRUE,30,4.17536807900207,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.109999999999985,TRUE,FALSE
"A3",2016,396,20291227,FALSE,789,"2AC9611DAE916032026DFFB7EAD04BEB03905EF2FF86881A005E8E87FAB85F75",3,7,15,0,TRUE,0.285163359752069,,"",,TRUE,0.00978180988418361,0.674222212101714,0.0145082877849594,FALSE,22,4.00408438462766,"","",,0.109999999999985,TRUE,FALSE
"A2",2016,397,20291228,FALSE,789,"D470D1999FF776BFCE973E36AA13E104880274DE9E08BF1354BC95807F1A9497",3,4,13,0,TRUE,0.29142290354816,,"",,TRUE,0.0139459327271719,0.662544789202504,0.0210490414451202,TRUE,28,3.97749445382073,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,397,20291228,FALSE,789,"D470D1999FF776BFCE973E36AA13E104880274DE9E08BF1354BC95807F1A9497",3,4,13,0,TRUE,0.29142290354816,,"",,TRUE,0.00662544789202504,0.662544789202504,0.01,FALSE,17,3.52327542045767,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0799999999999841,TRUE,TRUE
"A2",2016,398,20291229,FALSE,789,"DB009B089C0317F513BA27852366564BFF70685ABBF1EFF33B0B85AF86EC123E",3,4,15,0,TRUE,0.312236156979982,,"",,TRUE,0.00963494992383476,0.664099724698267,0.0145082877849594,TRUE,32,3.94408068608117,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2016,398,20291229,FALSE,789,"DB009B089C0317F513BA27852366564BFF70685ABBF1EFF33B0B85AF86EC123E",3,4,15,0,TRUE,0.312236156979982,,"",,TRUE,0.00664099724698267,0.664099724698267,0.01,FALSE,20,3.58163062732789,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.129999999999995,TRUE,TRUE
"A2",2016,399,20291230,FALSE,789,"4862569B6356B5BC86EFA8A4B2AB94D598904C7DED082B2B40C3CCEE65B4BFF5",3,3,15,0,TRUE,0.317793976968177,,"",,TRUE,0.022093768132755,0.659200103167546,0.0335160265093884,TRUE,29,3.90452883409282,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,399,20291230,FALSE,789,"4862569B6356B5BC86EFA8A4B2AB94D598904C7DED082B2B40C3CCEE65B4BFF5",3,3,15,0,TRUE,0.317793976968177,,"",,TRUE,0.00659200103167546,0.659200103167546,0.01,FALSE,21,3.79884608820286,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0999999999999943,TRUE,TRUE
"A2",2016,400,20291231,FALSE,789,"36D455F981CBA4C5CC36E1DEB4C6F8B55131B8B371B92D6A4877B09C5D389808",3,4,14,0,TRUE,0.264201771475871,,"",,TRUE,0.0375621067126515,0.703845299975074,0.0533669923120631,TRUE,28,3.71006187984371,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2016,400,20291231,FALSE,789,"36D455F981CBA4C5CC36E1DEB4C6F8B55131B8B371B92D6A4877B09C5D389808",3,4,14,0,TRUE,0.264201771475871,,"",,TRUE,0.0141418920541021,0.703845299975074,0.0200923300256505,FALSE,19,3.62659326833885,"","",,0.129999999999995,TRUE,FALSE
"A2",2016,401,20291232,FALSE,789,"E72825563115F1EEF26B8DB44EB4C685C5443A8D4F962F9425D02E690ADC6BD7",3,3,15,0,TRUE,0.304668184727722,,"",,TRUE,0.0285539260488802,0.644467741652913,0.0443062145758388,TRUE,27,3.70253477138229,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2016,401,20291232,FALSE,789,"E72825563115F1EEF26B8DB44EB4C685C5443A8D4F962F9425D02E690ADC6BD7",3,3,15,0,TRUE,0.304668184727722,,"",,TRUE,0.00644467741652913,0.644467741652913,0.01,FALSE,18,3.62451431895027,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
"A2",2016,402,20291233,FALSE,789,"6D63DE56CEF686ABB3C8DCE7FAD7DD421A9D138CD85EA7A19D656370C7A68249",3,3,14,0,TRUE,0.276134540343408,,"",,TRUE,0.00923010516909566,0.666488266456522,0.0138488637139387,TRUE,32,4.21345403190885,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,402,20291233,FALSE,789,"6D63DE56CEF686ABB3C8DCE7FAD7DD421A9D138CD85EA7A19D656370C7A68249",3,3,14,0,TRUE,0.276134540343408,,"",,TRUE,0.0106123779864245,0.666488266456522,0.0159228279334109,FALSE,18,3.61498696324798,"","",,0.110000000000014,TRUE,FALSE
"A2",2016,403,20291234,FALSE,789,"9D671F46E0B93B4437B59A592C21DFF0C4747CAB54505B4986BFD4CE5B301681",3,7,19,0,TRUE,0.284095159003971,,"",,TRUE,0.0275869633156309,0.652290826868466,0.042292428743895,TRUE,30,3.9184378453153,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,403,20291234,FALSE,789,"9D671F46E0B93B4437B59A592C21DFF0C4747CAB54505B4986BFD4CE5B301681",3,7,19,0,TRUE,0.284095159003971,,"",,TRUE,0.00652290826868466,0.652290826868466,0.01,FALSE,18,3.57179663110524,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
"A2",2016,404,20291235,FALSE,789,"C12E6785849010DFE5358943038A2653882673F70C422E2ADC68DEC9D220BED3",3,0,14,1,TRUE,0.344606575816473,,"",,TRUE,0.0110838082668629,0.634256259687348,0.0174752840000768,TRUE,30,4.10888989501353,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0800000000000125,TRUE,FALSE
"A3",2016,404,20291235,FALSE,789,"C12E6785849010DFE5358943038A2653882673F70C422E2ADC68DEC9D220BED3",3,0,14,1,TRUE,0.344606575816473,,"",,TRUE,0.00634256259687348,0.634256259687348,0.01,FALSE,17,3.70651356978248,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0999999999999943,TRUE,TRUE
"A2",2016,405,20291236,FALSE,789,"1C5BCCC666EAD48A6EFE506CBC5E09062B94B89FB9286B6BA8E495EFF301B80B",3,5,16,0,TRUE,0.315742045128822,,"",,TRUE,0.0324494562745491,0.636996017386443,0.0509413801481638,TRUE,26,3.83289558885564,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,405,20291236,FALSE,789,"1C5BCCC666EAD48A6EFE506CBC5E09062B94B89FB9286B6BA8E495EFF301B80B",3,5,16,0,TRUE,0.315742045128822,,"",,TRUE,0.00636996017386443,0.636996017386443,0.01,FALSE,20,3.92659388703689,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.109999999999985,TRUE,TRUE
"A2",2016,406,20291237,FALSE,789,"197BF0C5C209E2DBF744DAF9846F7ABFD650D7E62448795DE311F21E012B8992",3,2,17,0,TRUE,0.316421433678304,,"",,TRUE,0.0137592145166945,0.653674161484644,0.0210490414451202,TRUE,28,3.98017030097959,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,406,20291237,FALSE,789,"197BF0C5C209E2DBF744DAF9846F7ABFD650D7E62448795DE311F21E012B8992",3,2,17,0,TRUE,0.316421433678304,,"",,TRUE,0.00653674161484644,0.653674161484644,0.01,FALSE,19,3.61343660681691,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000034,TRUE,TRUE
"A2",2016,407,20291238,FALSE,789,"85883D7C3A65A2BEC86C1FF2A1BA87ACD288FD8C32F12CCA2213CB65059582D7",3,3,12,0,TRUE,0.282494623555412,,"",,TRUE,0.0158233363271058,0.684954456303307,0.0231012970008316,TRUE,29,3.9819788799255,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2016,407,20291238,FALSE,789,"85883D7C3A65A2BEC86C1FF2A1BA87ACD288FD8C32F12CCA2213CB65059582D7",3,3,12,0,TRUE,0.282494623555412,,"",,TRUE,0.0119697736510185,0.684954456303307,0.0174752840000768,FALSE,17,3.36780814417166,"","",,0.0900000000000034,TRUE,FALSE
"A2",2016,408,20291239,FALSE,789,"AEEE646A6B79AA3FC10B561022B8CD79A4B947D2ED81A465BCEA5AF26E445DD3",3,2,17,0,TRUE,0.292915388479354,,"",,TRUE,0.0305797154271766,0.658819997276125,0.0464158883361278,TRUE,29,3.80105598066026,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,408,20291239,FALSE,789,"AEEE646A6B79AA3FC10B561022B8CD79A4B947D2ED81A465BCEA5AF26E445DD3",3,2,17,0,TRUE,0.292915388479354,,"",,TRUE,0.00658819997276125,0.658819997276125,0.01,FALSE,18,3.71710167508391,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.110000000000014,TRUE,TRUE
"A2",2016,409,20291240,FALSE,789,"E98ECCA07308B5DD48851F611E9F1530407A0970FDB2C9649AAB37CBA97B0FDE",3,2,12,0,TRUE,0.3050577219558,,"",,TRUE,0.0256077818129568,0.664528138048648,0.0385352859371053,TRUE,30,4.00367559464719,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.120000000000005,TRUE,FALSE
"A3",2016,409,20291240,FALSE,789,"E98ECCA07308B5DD48851F611E9F1530407A0970FDB2C9649AAB37CBA97B0FDE",3,2,12,0,TRUE,0.3050577219558,,"",,TRUE,0.00664528138048648,0.664528138048648,0.01,FALSE,19,3.80336974519066,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.120000000000005,TRUE,TRUE
"A2",2016,410,20291241,FALSE,789,"163638456987F0744CB96507976E1806AC63B50DA3D7501D0890CD0999E5E925",3,1,17,0,TRUE,0.312326279704441,,"",,TRUE,0.019179547763065,0.62804372071918,0.0305385550883342,TRUE,30,3.82240830962568,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,410,20291241,FALSE,789,"163638456987F0744CB96507976E1806AC63B50DA3D7501D0890CD0999E5E925",3,1,17,0,TRUE,0.312326279704441,,"",,TRUE,0.0062804372071918,0.62804372071918,0.01,FALSE,18,3.44538506541868,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.109999999999985,TRUE,TRUE
"A2",2016,411,20291242,FALSE,789,"235A7798A80ACA1DC24AE5416010403905F8F77A133662217967B2423253CFE3",3,6,17,0,TRUE,0.276902715994838,,"",,TRUE,0.0191447004149822,0.65675306769297,0.0291505306282518,TRUE,29,4.18095355652007,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,411,20291242,FALSE,789,"235A7798A80ACA1DC24AE5416010403905F8F77A133662217967B2423253CFE3",3,6,17,0,TRUE,0.276902715994838,,"",,TRUE,0.0065675306769297,0.65675306769297,0.01,FALSE,23,4.17627184397929,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.089999999999975,TRUE,TRUE
"A2",2016,412,20291243,FALSE,789,"1DD9277285A42B517AF1269D9D6B0106AD050FE290CCC17D2AD0DF675F45A186",3,2,16,0,TRUE,0.351739066616637,,"",,TRUE,0.0221577937019198,0.602379174429412,0.0367837977182863,TRUE,28,3.89161571237162,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,412,20291243,FALSE,789,"1DD9277285A42B517AF1269D9D6B0106AD050FE290CCC17D2AD0DF675F45A186",3,2,16,0,TRUE,0.351739066616637,,"",,TRUE,0.00602379174429412,0.602379174429412,0.01,FALSE,20,3.73517588342344,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0799999999999841,TRUE,TRUE
"A2",2016,413,20291244,FALSE,789,"2E50219A22226FCF98F67ABD15E6B4D42309A82117A5F5942F2D96F10C8FB6D7",3,5,14,0,TRUE,0.294053878974629,,"",,TRUE,0.015108313828469,0.654002839231282,0.0231012970008316,TRUE,32,4.05332451893582,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.110000000000014,TRUE,FALSE
"A3",2016,413,20291244,FALSE,789,"2E50219A22226FCF98F67ABD15E6B4D42309A82117A5F5942F2D96F10C8FB6D7",3,5,14,0,TRUE,0.294053878974629,,"",,TRUE,0.00654002839231282,0.654002839231282,0.01,FALSE,22,3.74361336859012,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000034,TRUE,TRUE
"A2",2016,414,20291245,FALSE,789,"D0D7C723FEB4A7443330C6005A3697289044B49565DDC8D03610FCB0109387A1",3,4,14,0,TRUE,0.307026743055839,,"",,TRUE,0.0389079073728248,0.664295186605368,0.0585702081805667,TRUE,28,3.65092470948342,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,414,20291245,FALSE,789,"D0D7C723FEB4A7443330C6005A3697289044B49565DDC8D03610FCB0109387A1",3,4,14,0,TRUE,0.307026743055839,,"",,TRUE,0.0127405855517008,0.664295186605368,0.0191791026167249,FALSE,19,3.59493590841031,"","",,0.110000000000014,TRUE,FALSE
"A2",2016,415,20291246,FALSE,789,"DF0184B4D5F243B2A9F89DDC71597CEF2726C7F575027DA95EA61655DF999916",3,6,13,0,TRUE,0.32623731005302,,"",,TRUE,0.017876312488541,0.6424413607976,0.0278255940220712,TRUE,33,4.4150916873077,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0800000000000125,TRUE,FALSE
"A3",2016,415,20291246,FALSE,789,"DF0184B4D5F243B2A9F89DDC71597CEF2726C7F575027DA95EA61655DF999916",3,6,13,0,TRUE,0.32623731005302,,"",,TRUE,0.0117614199205721,0.6424413607976,0.0183073828029537,FALSE,24,4.14649507125183,"","",,0.0800000000000125,TRUE,FALSE
"A2",2016,416,20291247,FALSE,789,"2C6ED9A08EF56AE3E7021CFE9DDC2630E3BB0CEC2FD8F9586B2CACB1F84A04A8",3,5,14,0,TRUE,0.306443008172303,,"",,TRUE,0.0136059522547293,0.646392962368535,0.0210490414451202,TRUE,30,4.15519614434436,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,416,20291247,FALSE,789,"2C6ED9A08EF56AE3E7021CFE9DDC2630E3BB0CEC2FD8F9586B2CACB1F84A04A8",3,5,14,0,TRUE,0.306443008172303,,"",,TRUE,0.0188426978474104,0.646392962368535,0.0291505306282518,FALSE,18,3.45473208313232,"","",,0.0900000000000034,TRUE,FALSE
"A2",2016,417,20291248,FALSE,789,"4BAE847539C8F10D22D280E1B144CBCA3017B0FD1A6FC517724EF41B2BBC8EF8",3,7,18,0,TRUE,0.3350914461734,,"",,TRUE,0.0275842799391256,0.594285296004028,0.0464158883361278,TRUE,30,3.87126038364781,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
"A3",2016,417,20291248,FALSE,789,"4BAE847539C8F10D22D280E1B144CBCA3017B0FD1A6FC517724EF41B2BBC8EF8",3,7,18,0,TRUE,0.3350914461734,,"",,TRUE,0.00652227378715096,0.594285296004028,0.0109749876549306,FALSE,16,3.48811435386752,"","",,0.0900000000000034,TRUE,FALSE
"A2",2016,418,20291249,FALSE,789,"94E8F075DAAA1822E838B163208F3BA532A8221F300D3359AA914B84E25F13DB",3,3,18,0,TRUE,0.309669536661647,,"",,TRUE,0.0279138613850934,0.630021355972835,0.0443062145758388,TRUE,25,3.80685564023427,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0999999999999943,TRUE,FALSE
"A3",2016,418,20291249,FALSE,789,"94E8F075DAAA1822E838B163208F3BA532A8221F300D3359AA914B84E25F13DB",3,3,18,0,TRUE,0.309669536661647,,"",,TRUE,0.00630021355972835,0.630021355972835,0.01,FALSE,19,3.80371135564644,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.120000000000005,TRUE,TRUE
"A2",2016,419,20291250,FALSE,789,"CEEE0C64B4B7CF6A75DC068811DA6D910CBBAAAC34C385719CA59570DBB5637C",3,3,14,0,TRUE,0.345789642648858,,"",,TRUE,0.01777993413222,0.60993517953283,0.0291505306282518,TRUE,29,4.00767668150991,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0700000000000216,TRUE,FALSE
"A3",2016,419,20291250,FALSE,789,"CEEE0C64B4B7CF6A75DC068811DA6D910CBBAAAC34C385719CA59570DBB5637C",3,3,14,0,TRUE,0.345789642648858,,"",,TRUE,0.0060993517953283,0.60993517953283,0.01,FALSE,20,3.76278436360939,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.",,0.0900000000000034,TRUE,TRUE
"A2",2016,420,20291251,FALSE,789,"1988BDC544F34C24AEF352116CEA2E3B4F05E0898AD2634D4D649AA1A572F921",3,6,15,0,TRUE,0.302582926969353,,"",,TRUE,0.0234999259642899,0.669286320518835,0.0351119173421513,TRUE,30,3.81576109782443,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","",,0.0900000000000034,TRUE,FALSE
