"Arm_ID","Wave","Repetition","Seed","Fixed_sample","N","Sample_hash","Minimum_observed_categories","Zero_cell_pairs","Sparse_cell_pairs","Minimum_cell_count","Correlation_success","Minimum_correlation_eigenvalue","Correlation_warning","Correlation_message","Correlation_error","Network_success","Selected_lambda","Lambda_max","Lambda_ratio","Dense_warning","Retained_edges","Global_strength","Network_warning","Network_message","Network_error","Elapsed_seconds","Success"
"A2",2016,17,20790848,FALSE,789,"9C556DCF8AE84EFFE7E8091ACBA5D0A60E467ABA6E26C5A1D16261B741905066",3,5,11,0,TRUE,0.335807259600855,"","","",TRUE,0.0302111422314641,0.621295858482777,0.0486260158006535,TRUE,27,3.84831020831636,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,17,20790848,FALSE,789,"9C556DCF8AE84EFFE7E8091ACBA5D0A60E467ABA6E26C5A1D16261B741905066",3,5,11,0,TRUE,0.335807259600855,"","","",TRUE,0.00621295858482777,0.621295858482777,0.01,TRUE,22,3.93831804189888,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0999999999999996,TRUE
"A2",2016,18,20790849,FALSE,789,"E02331D33B9BE75F5AFF86612E3E54A9F77DD7CED1322262800E5B55AB30C2C3",3,1,14,0,TRUE,0.335630912922183,"","","",TRUE,0.0220930517073484,0.600619106176882,0.0367837977182863,TRUE,30,3.94626041247865,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0900000000000016,TRUE
"A3",2016,18,20790849,FALSE,789,"E02331D33B9BE75F5AFF86612E3E54A9F77DD7CED1322262800E5B55AB30C2C3",3,1,14,0,TRUE,0.335630912922183,"","","",TRUE,0.00690566018896406,0.600619106176882,0.0114975699539774,FALSE,20,3.74733161771244,"","","",0.110000000000001,TRUE
"A2",2016,19,20790850,FALSE,789,"27F9216CA47049D2D25093F10BF1E392B3BC378B7509AB75F8E9DC62FC6B583A",3,2,16,0,TRUE,0.298857430376568,"","","",TRUE,0.0164465131408008,0.648684367865677,0.0253536449397011,TRUE,29,4.1122189499809,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,19,20790850,FALSE,789,"27F9216CA47049D2D25093F10BF1E392B3BC378B7509AB75F8E9DC62FC6B583A",3,2,16,0,TRUE,0.298857430376568,"","","",TRUE,0.00648684367865677,0.648684367865677,0.01,TRUE,22,3.99940730335443,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0999999999999996,TRUE
"A2",2016,20,20790851,FALSE,789,"1F638E0E1E479DA50659849A3EA766C11DCF84DBB6419DD912FC38EB8E13D075",3,2,16,0,TRUE,0.249853950249383,"","","",TRUE,0.0370748003640817,0.694714068712869,0.0533669923120631,TRUE,28,3.66709397514602,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0900000000000016,TRUE
"A3",2016,20,20790851,FALSE,789,"1F638E0E1E479DA50659849A3EA766C11DCF84DBB6419DD912FC38EB8E13D075",3,2,16,0,TRUE,0.249853950249383,"","","",TRUE,0.0105590361252001,0.694714068712869,0.0151991108295293,FALSE,19,3.63327694434428,"","","",0.110000000000001,TRUE
"A2",2016,21,20790852,FALSE,789,"E4E631E27AAE983547DB0479E2C8B31B88D6B196CE4305133C4C58AAE9392D4E",3,4,17,0,TRUE,0.311812488443081,"","","",TRUE,0.0178147925370882,0.640230448376323,0.0278255940220713,TRUE,30,3.9346255347306,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,21,20790852,FALSE,789,"E4E631E27AAE983547DB0479E2C8B31B88D6B196CE4305133C4C58AAE9392D4E",3,4,17,0,TRUE,0.311812488443081,"","","",TRUE,0.0122790454677613,0.640230448376323,0.0191791026167249,FALSE,18,3.46343779215633,"","","",0.0700000000000003,TRUE
"A2",2016,22,20790853,FALSE,789,"5A4CE105CF4B72605915F0E4E010F8F0596E8E23B308464AE11AAFBD9F29E825",3,4,14,0,TRUE,0.306341141392418,"","","",TRUE,0.0282888969092372,0.668887972373088,0.042292428743895,TRUE,31,3.86894568255024,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0900000000000016,TRUE
"A3",2016,22,20790853,FALSE,789,"5A4CE105CF4B72605915F0E4E010F8F0596E8E23B308464AE11AAFBD9F29E825",3,4,14,0,TRUE,0.306341141392418,"","","",TRUE,0.00668887972373088,0.668887972373088,0.01,TRUE,18,3.6889757123306,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0900000000000016,TRUE
"A2",2016,23,20790854,FALSE,789,"B09A60EA578FE40DFAE4115B466EE1373D74251D6424D632DE284A030B10C753",3,3,20,0,TRUE,0.287326044320786,"","","",TRUE,0.00927156553856525,0.669482040554239,0.0138488637139387,TRUE,31,4.15805521305097,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,23,20790854,FALSE,789,"B09A60EA578FE40DFAE4115B466EE1373D74251D6424D632DE284A030B10C753",3,3,20,0,TRUE,0.287326044320786,"","","",TRUE,0.010660047336254,0.669482040554239,0.0159228279334109,FALSE,17,3.47666656568273,"","","",0.109999999999999,TRUE
"A2",2016,24,20790855,FALSE,789,"508E54085FA2D1C2EA02CBB41BA709B1759F4D9C2B8228A8ACA8AEDDE41691C6",3,3,16,0,TRUE,0.334565781907403,"","","",TRUE,0.0203254967355513,0.635317272990992,0.0319926713779738,TRUE,27,3.9871369878108,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999996,TRUE
"A3",2016,24,20790855,FALSE,789,"508E54085FA2D1C2EA02CBB41BA709B1759F4D9C2B8228A8ACA8AEDDE41691C6",3,3,16,0,TRUE,0.334565781907403,"","","",TRUE,0.00635317272990993,0.635317272990992,0.01,TRUE,20,3.87872476185219,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0800000000000001,TRUE
"A2",2016,25,20790856,FALSE,789,"EBBFA3F9F4A2FE37283A9F43DDB46ECD227C57B0A6A2896AE87E320A3F52F78D",3,2,12,0,TRUE,0.328421675780932,"","","",TRUE,0.0202679784353193,0.633519414364169,0.0319926713779738,TRUE,30,3.82961267427305,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,25,20790856,FALSE,789,"EBBFA3F9F4A2FE37283A9F43DDB46ECD227C57B0A6A2896AE87E320A3F52F78D",3,2,12,0,TRUE,0.328421675780932,"","","",TRUE,0.00633519414364169,0.633519414364169,0.01,TRUE,19,3.56405769882754,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2016,26,20790857,FALSE,789,"43A6DA1B370B37A318FDF263D73CC5EDC3B36CE08C427E8051DA599BA9842C1B",3,2,16,0,TRUE,0.282498392002106,"","","",TRUE,0.021385790814807,0.668459053079592,0.0319926713779738,TRUE,30,3.76235553114482,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999996,TRUE
"A3",2016,26,20790857,FALSE,789,"43A6DA1B370B37A318FDF263D73CC5EDC3B36CE08C427E8051DA599BA9842C1B",3,2,16,0,TRUE,0.282498392002106,"","","",TRUE,0.00668459053079592,0.668459053079592,0.01,TRUE,15,3.21789965948492,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0800000000000001,TRUE
"A2",2016,27,20790858,FALSE,789,"52FA1B321FB35302828C2F479517FF0BF9263E93B999FEB7882BDF00AFA445F0",3,3,16,0,TRUE,0.289050727422372,"","","",TRUE,0.0188745831232569,0.647486776963307,0.0291505306282518,TRUE,30,3.97965438126853,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.129999999999999,TRUE
"A3",2016,27,20790858,FALSE,789,"52FA1B321FB35302828C2F479517FF0BF9263E93B999FEB7882BDF00AFA445F0",3,3,16,0,TRUE,0.289050727422372,"","","",TRUE,0.00647486776963307,0.647486776963307,0.01,TRUE,17,3.63162563014689,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2016,28,20790859,FALSE,789,"BC9A1A0519F4F5FFEFC1A9CA8DA1C11D123307992C77F8354EEA6F5634DDEED8",3,7,15,0,TRUE,0.291954957919037,"","","",TRUE,0.0181584722372327,0.65258165639984,0.0278255940220712,TRUE,29,3.99739361787855,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.110000000000001,TRUE
"A3",2016,28,20790859,FALSE,789,"BC9A1A0519F4F5FFEFC1A9CA8DA1C11D123307992C77F8354EEA6F5634DDEED8",3,7,15,0,TRUE,0.291954957919037,"","","",TRUE,0.0065258165639984,0.65258165639984,0.01,TRUE,21,3.90186544147732,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.130000000000001,TRUE
"A2",2016,29,20790860,FALSE,789,"FB28836A56E0CF3E114B7E91F7728B0BCC2B565E1ED1386C92FF1F71D7CB5F4D",3,4,14,0,TRUE,0.330116596594337,"","","",TRUE,0.0422504788686875,0.627406201850539,0.0673415065775082,TRUE,29,3.56032375056995,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999996,TRUE
"A3",2016,29,20790860,FALSE,789,"FB28836A56E0CF3E114B7E91F7728B0BCC2B565E1ED1386C92FF1F71D7CB5F4D",3,4,14,0,TRUE,0.330116596594337,"","","",TRUE,0.0174579502596228,0.627406201850539,0.0278255940220712,FALSE,17,3.23609644038723,"","","",0.0899999999999999,TRUE
"A2",2016,30,20790861,FALSE,789,"4784DD685A85109FB0F14770C879016790ADA368A5590397F347F9F1EDF30505",3,5,16,0,TRUE,0.305876048220055,"","","",TRUE,0.035768091628068,0.670228732751405,0.0533669923120631,TRUE,27,3.55713331339887,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0900000000000016,TRUE
"A3",2016,30,20790861,FALSE,789,"4784DD685A85109FB0F14770C879016790ADA368A5590397F347F9F1EDF30505",3,5,16,0,TRUE,0.305876048220055,"","","",TRUE,0.0154831530137812,0.670228732751405,0.0231012970008316,FALSE,19,3.45232484151416,"","","",0.0900000000000016,TRUE
"A2",2016,31,20790862,FALSE,789,"FECB6F758FC21191F8C92000AB1D391008289A39F79BC364B46876E0DA41CA14",3,5,11,0,TRUE,0.316228950873754,"","","",TRUE,0.015019721377789,0.650167883528284,0.0231012970008316,TRUE,32,4.11531652918467,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2016,31,20790862,FALSE,789,"FECB6F758FC21191F8C92000AB1D391008289A39F79BC364B46876E0DA41CA14",3,5,11,0,TRUE,0.316228950873754,"","","",TRUE,0.00650167883528284,0.650167883528284,0.01,TRUE,20,3.7431421386148,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2016,32,20790863,FALSE,789,"036123F56405A7B243761AF75E07BA4110379E71B977B5408585EA399AD3AC38",3,5,15,0,TRUE,0.314369052714922,"","","",TRUE,0.0228908331929832,0.65193913991997,0.0351119173421513,TRUE,27,3.72217475316836,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999996,TRUE
"A3",2016,32,20790863,FALSE,789,"036123F56405A7B243761AF75E07BA4110379E71B977B5408585EA399AD3AC38",3,5,15,0,TRUE,0.314369052714922,"","","",TRUE,0.0065193913991997,0.65193913991997,0.01,TRUE,17,3.38571332148426,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.110000000000001,TRUE
"A2",2016,33,20790864,FALSE,789,"D94B2ECCE6755F8E5241D211FAA3DE79BCAAEA8191C1533E67CD23C99A63D1CB",3,3,19,0,TRUE,0.306660623954948,"","","",TRUE,0.0260503817448525,0.676013713440979,0.0385352859371053,TRUE,30,3.76843196844299,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,33,20790864,FALSE,789,"D94B2ECCE6755F8E5241D211FAA3DE79BCAAEA8191C1533E67CD23C99A63D1CB",3,3,19,0,TRUE,0.306660623954948,"","","",TRUE,0.00676013713440979,0.676013713440979,0.01,TRUE,19,3.65306910483805,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2016,34,20790865,FALSE,789,"6B615C9C84F03D401621D2DF77F1A478789F85926D78C4CD9EE49052A5087298",3,3,13,0,TRUE,0.322305386987544,"","","",TRUE,0.0177064421070802,0.636336535817904,0.0278255940220712,TRUE,29,3.96212380487742,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999996,TRUE
"A3",2016,34,20790865,FALSE,789,"6B615C9C84F03D401621D2DF77F1A478789F85926D78C4CD9EE49052A5087298",3,3,13,0,TRUE,0.322305386987544,"","","",TRUE,0.00636336535817904,0.636336535817904,0.01,TRUE,19,3.61517067365374,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0900000000000016,TRUE
"A2",2016,35,20790866,FALSE,789,"4E7319F56CA0CE3B7FD4EC81003AE2BED0CE1FC5B3BD010F8825E3238D555134",3,3,16,0,TRUE,0.302076821386379,"","","",TRUE,0.00915009574991472,0.660710939100747,0.0138488637139387,TRUE,28,3.95739143904272,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,35,20790866,FALSE,789,"4E7319F56CA0CE3B7FD4EC81003AE2BED0CE1FC5B3BD010F8825E3238D555134",3,3,16,0,TRUE,0.302076821386379,"","","",TRUE,0.00660710939100747,0.660710939100747,0.01,TRUE,17,3.41714164109524,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2016,36,20790867,FALSE,789,"B4DA2D86EF936B9FA93264EC773A35A9F979A3CFAB152502F0BD7337BCE985ED",3,3,18,0,TRUE,0.308762664436511,"","","",TRUE,0.0179186778476334,0.61469474007678,0.0291505306282518,TRUE,27,4.00537175070917,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.109999999999999,TRUE
"A3",2016,36,20790867,FALSE,789,"B4DA2D86EF936B9FA93264EC773A35A9F979A3CFAB152502F0BD7337BCE985ED",3,3,18,0,TRUE,0.308762664436511,"","","",TRUE,0.0061469474007678,0.61469474007678,0.01,TRUE,19,3.77302419172822,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2016,37,20790868,FALSE,789,"D599D6080A1BA321CD63D39EA85E085DEDEA8110650E2FDCBBFD5046C51DC0E0",3,3,9,0,TRUE,0.292950550887934,"","","",TRUE,0.00930316296799495,0.612086001104779,0.0151991108295293,TRUE,32,4.51798963264955,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999996,TRUE
"A3",2016,37,20790868,FALSE,789,"D599D6080A1BA321CD63D39EA85E085DEDEA8110650E2FDCBBFD5046C51DC0E0",3,3,9,0,TRUE,0.292950550887934,"","","",TRUE,0.00612086001104779,0.612086001104779,0.01,TRUE,22,4.14088556069934,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0799999999999983,TRUE
"A2",2016,38,20790869,FALSE,789,"FF0F52E17CF589FB48C0A816877195CAE1D5F86D279D5BEAAB7D8CAE5720F4F3",3,3,18,0,TRUE,0.308651694917351,"","","",TRUE,0.0321897991139216,0.661987180810503,0.0486260158006536,TRUE,31,3.91899431175696,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.33,TRUE
"A3",2016,38,20790869,FALSE,789,"FF0F52E17CF589FB48C0A816877195CAE1D5F86D279D5BEAAB7D8CAE5720F4F3",3,3,18,0,TRUE,0.308651694917351,"","","",TRUE,0.00661987180810503,0.661987180810503,0.01,TRUE,20,3.94000877884727,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.35,TRUE
"A2",2016,39,20790870,FALSE,789,"3DA9842EA9EE69DB60566E7C83D5370C6494F1B20D35D88ACD626688C691AEE1",3,4,15,0,TRUE,0.326120366052319,"","","",TRUE,0.0224350165784977,0.638957319245134,0.0351119173421513,TRUE,31,3.60497021045235,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,39,20790870,FALSE,789,"3DA9842EA9EE69DB60566E7C83D5370C6494F1B20D35D88ACD626688C691AEE1",3,4,15,0,TRUE,0.326120366052319,"","","",TRUE,0.00638957319245133,0.638957319245134,0.01,TRUE,15,3.1099239535241,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2016,40,20790871,FALSE,789,"61FB5B69651B213E109248C46EF73171258C765BBE3E6A4504430C270C313077",3,1,14,0,TRUE,0.304042960031609,"","","",TRUE,0.0149831289853694,0.648583886213405,0.0231012970008316,TRUE,28,4.0331042880271,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.100000000000001,TRUE
"A3",2016,40,20790871,FALSE,789,"61FB5B69651B213E109248C46EF73171258C765BBE3E6A4504430C270C313077",3,1,14,0,TRUE,0.304042960031609,"","","",TRUE,0.00648583886213404,0.648583886213405,0.01,TRUE,20,3.78296228946466,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.100000000000001,TRUE
"A2",2016,41,20790872,FALSE,789,"D8752117CDB96C9C2F661A2922003E708D23481B399E3AF1B0AFBE6F66DC3674",3,4,9,0,TRUE,0.298788200108314,"","","",TRUE,0.0166778209482383,0.657807624422576,0.0253536449397011,TRUE,30,4.27092194267903,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0999999999999996,TRUE
"A3",2016,41,20790872,FALSE,789,"D8752117CDB96C9C2F661A2922003E708D23481B399E3AF1B0AFBE6F66DC3674",3,4,9,0,TRUE,0.298788200108314,"","","",TRUE,0.00756318917805823,0.657807624422576,0.0114975699539774,FALSE,23,4.20311194461448,"","","",0.109999999999999,TRUE
"A2",2016,42,20790873,FALSE,789,"0A9EE4F20524B9E80CA582AF42A87D678C1A3C3CBABFE20DC71CB68FF9B8310A",3,3,14,0,TRUE,0.330623576535674,"","","",TRUE,0.00824117725045725,0.62341483658484,0.0132194114846603,TRUE,33,4.21861818551363,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.110000000000001,TRUE
"A3",2016,42,20790873,FALSE,789,"0A9EE4F20524B9E80CA582AF42A87D678C1A3C3CBABFE20DC71CB68FF9B8310A",3,3,14,0,TRUE,0.330623576535674,"","","",TRUE,0.018172873287973,0.62341483658484,0.0291505306282518,FALSE,17,3.2935220591488,"","","",0.0899999999999999,TRUE
"A2",2016,43,20790874,FALSE,789,"E62BFF1A22914992B5BA6FE5A255F70182612EFE71408786C4DB0EB4B2BE8CBB",3,2,19,0,TRUE,0.328103956213634,"","","",TRUE,0.00626072811888183,0.626072811888183,0.01,TRUE,31,4.11097017345029,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A3",2016,43,20790874,FALSE,789,"E62BFF1A22914992B5BA6FE5A255F70182612EFE71408786C4DB0EB4B2BE8CBB",3,2,19,0,TRUE,0.328103956213634,"","","",TRUE,0.00626072811888183,0.626072811888183,0.01,TRUE,16,3.37469946097955,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.119999999999999,TRUE
"A2",2016,44,20790875,FALSE,789,"23D3CED3BDD96998B3D0187A7C7D4E3F0BB8F347A645084C79CA7C95781C661D",3,3,16,0,TRUE,0.322643914971625,"","","",TRUE,0.0326339895287918,0.611501381564934,0.0533669923120631,TRUE,29,3.7445208877115,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.100000000000001,TRUE
"A3",2016,44,20790875,FALSE,789,"23D3CED3BDD96998B3D0187A7C7D4E3F0BB8F347A645084C79CA7C95781C661D",3,3,16,0,TRUE,0.322643914971625,"","","",TRUE,0.00611501381564934,0.611501381564934,0.01,TRUE,19,3.82107294982936,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.110000000000001,TRUE
"A2",2016,45,20790876,FALSE,789,"7F835732F6D032E77888B852626B0EAD95AF80B622E1CF1A1F36FAA6F640450B",3,7,14,0,TRUE,0.347904737507367,"","","",TRUE,0.0174292128157984,0.626373431667749,0.0278255940220712,TRUE,29,3.99082339676544,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0800000000000001,TRUE
"A3",2016,45,20790876,FALSE,789,"7F835732F6D032E77888B852626B0EAD95AF80B622E1CF1A1F36FAA6F640450B",3,7,14,0,TRUE,0.347904737507367,"","","",TRUE,0.00626373431667749,0.626373431667749,0.01,TRUE,20,3.70860737193459,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2016,46,20790877,FALSE,789,"9980E1E07D18E2E0B4920C228F54486C5FFD98018713CA514C7A75EB467AF526",3,1,14,0,TRUE,0.340796726924491,"","","",TRUE,0.0133090682902759,0.603550077527876,0.0220513073990305,TRUE,32,4.06688388326087,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,46,20790877,FALSE,789,"9980E1E07D18E2E0B4920C228F54486C5FFD98018713CA514C7A75EB467AF526",3,1,14,0,TRUE,0.340796726924491,"","","",TRUE,0.00603550077527877,0.603550077527876,0.01,TRUE,19,3.65527330048261,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.0899999999999999,TRUE
"A2",2016,47,20790878,FALSE,789,"1E99338BDC3B498C948623E5E57F9AE18AE150558E5A99B45B22EA6BF05220D6",3,1,13,0,TRUE,0.270396119263875,"","","",TRUE,0.0281789622566892,0.666288579152762,0.042292428743895,TRUE,26,3.94216887027529,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,47,20790878,FALSE,789,"1E99338BDC3B498C948623E5E57F9AE18AE150558E5A99B45B22EA6BF05220D6",3,1,13,0,TRUE,0.270396119263875,"","","",TRUE,0.00698014411424277,0.666288579152762,0.0104761575278966,FALSE,19,3.9185103563925,"","","",0.109999999999999,TRUE
"A2",2016,48,20790879,FALSE,789,"996D12411C382616DD0EDC78F4BDB2F1C5A340A98581B5B362EE8492B7274996",3,3,14,0,TRUE,0.319887416459316,"","","",TRUE,0.0142244329999763,0.645060755019075,0.0220513073990305,TRUE,29,4.07405498718111,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
"A3",2016,48,20790879,FALSE,789,"996D12411C382616DD0EDC78F4BDB2F1C5A340A98581B5B362EE8492B7274996",3,3,14,0,TRUE,0.319887416459316,"","","",TRUE,0.00645060755019075,0.645060755019075,0.01,TRUE,20,3.73759376284743,"","Note: Network with lowest lambda selected as best network: assumption of sparsity might be violated.","",0.109999999999999,TRUE
"A2",2016,49,20790880,FALSE,789,"9B3DE27193294808155F3661867674AAEA2E057AE6C676349E1F2FCE591509AC",3,3,10,0,TRUE,0.346349205603322,"","","",TRUE,0.0161709567204358,0.6088261398686,0.0265608778294669,TRUE,29,4.06879951776102,"A dense regularized network was selected (lambda < 0.1 * lambda.max). Recent work indicates a possible drop in specificity. Interpret the presence of the smallest edges with care. Setting threshold = TRUE will enforce higher specificity, at the cost of sensitivity.","","",0.0899999999999999,TRUE
