"Claim_ID","Wave","Node_1","Node_2","Primary_edge_weight","Primary_retained","Module_ID","Variant","Applicable","Sensitivity_edge_weight","Absolute_difference","Robustness_status","Evidence_status"
"EDGE_2016_VCF0839_VCF0879a",2016,"VCF0839","VCF0879a",0,FALSE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.00133911182343287,0.00133911182343287,"CHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0888",2016,"VCF0839","VCF0888",0.0370470506219009,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0,0.0370470506219009,"CHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0888",2016,"VCF0839","VCF0888",0.0370470506219009,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.0370470506219009,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0888",2016,"VCF0839","VCF0888",0.0370470506219009,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",FALSE,,,"NOT_APPLICABLE","OUTSIDE_MODULE_SCOPE"
"EDGE_2016_VCF0839_VCF0888",2016,"VCF0839","VCF0888",0.0370470506219009,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0,0.0370470506219009,"CHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF0888",2016,"VCF0839","VCF0888",0.0370470506219009,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0,0.0370470506219009,"CHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF0888",2016,"VCF0839","VCF0888",0.0370470506219009,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.04517528203386,0.00812823141195915,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0890",2016,"VCF0839","VCF0890",0.242347657779176,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.261764798175892,0.0194171403967161,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0890",2016,"VCF0839","VCF0890",0.242347657779176,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.242347657779176,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0890",2016,"VCF0839","VCF0890",0.242347657779176,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",FALSE,,,"NOT_APPLICABLE","OUTSIDE_MODULE_SCOPE"
"EDGE_2016_VCF0839_VCF0890",2016,"VCF0839","VCF0890",0.242347657779176,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.264785466112412,0.0224378083332363,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF0890",2016,"VCF0839","VCF0890",0.242347657779176,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.261312983404671,0.0189653256254954,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF0890",2016,"VCF0839","VCF0890",0.242347657779176,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.221198929608788,0.0211487281703878,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0894",2016,"VCF0839","VCF0894",0.329872988221807,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.342082335098518,0.0122093468767115,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0894",2016,"VCF0839","VCF0894",0.329872988221807,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.329872988221807,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF0894",2016,"VCF0839","VCF0894",0.329872988221807,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",FALSE,,,"NOT_APPLICABLE","OUTSIDE_MODULE_SCOPE"
"EDGE_2016_VCF0839_VCF0894",2016,"VCF0839","VCF0894",0.329872988221807,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.339455124983909,0.00958213676210268,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF0894",2016,"VCF0839","VCF0894",0.329872988221807,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.342548476557775,0.012675488335968,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF0894",2016,"VCF0839","VCF0894",0.329872988221807,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.376061273321343,0.0461882850995368,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF9223",2016,"VCF0839","VCF9223",0.018458574204645,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0151203033451729,0.00333827085947205,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF9223",2016,"VCF0839","VCF9223",0.018458574204645,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.018458574204645,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0839_VCF9223",2016,"VCF0839","VCF9223",0.018458574204645,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",FALSE,,,"NOT_APPLICABLE","OUTSIDE_MODULE_SCOPE"
"EDGE_2016_VCF0839_VCF9223",2016,"VCF0839","VCF9223",0.018458574204645,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.0215332758810728,0.00307470167642782,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF9223",2016,"VCF0839","VCF9223",0.018458574204645,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.021568520843102,0.00310994663845704,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0839_VCF9223",2016,"VCF0839","VCF9223",0.018458574204645,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0378959229847649,0.0194373487801199,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0888",2016,"VCF0879a","VCF0888",-0.090754153248673,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.10456737120226,0.0138132179535868,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0888",2016,"VCF0879a","VCF0888",-0.090754153248673,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.090754153248673,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0888",2016,"VCF0879a","VCF0888",-0.090754153248673,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,-0.0908303204146121,7.61671659390839e-05,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0888",2016,"VCF0879a","VCF0888",-0.090754153248673,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,-0.0794196065837025,0.0113345466649706,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF0888",2016,"VCF0879a","VCF0888",-0.090754153248673,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,-0.0796178333567635,0.0111363198919095,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF0888",2016,"VCF0879a","VCF0888",-0.090754153248673,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,-0.0832598455132027,0.00749430773547032,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0890",2016,"VCF0879a","VCF0890",0.0141694491107246,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0167027097340921,0.0025332606233675,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0890",2016,"VCF0879a","VCF0890",0.0141694491107246,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.0141694491107246,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0890",2016,"VCF0879a","VCF0890",0.0141694491107246,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.0146110019466922,0.000441552835967614,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0890",2016,"VCF0879a","VCF0890",0.0141694491107246,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.00159559382469226,0.0125738552860324,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF0890",2016,"VCF0879a","VCF0890",0.0141694491107246,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.00249049358163097,0.0116789555290937,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF0890",2016,"VCF0879a","VCF0890",0.0141694491107246,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0236481363970852,0.00947868728636057,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0894",2016,"VCF0879a","VCF0894",0.227269099451679,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.197442059882199,0.0298270395694802,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0894",2016,"VCF0879a","VCF0894",0.227269099451679,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.227269099451679,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0894",2016,"VCF0879a","VCF0894",0.227269099451679,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.240745710860957,0.0134766114092786,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF0894",2016,"VCF0879a","VCF0894",0.227269099451679,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.243563645726293,0.0162945462746139,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF0894",2016,"VCF0879a","VCF0894",0.227269099451679,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.241204181566873,0.0139350821151939,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF0894",2016,"VCF0879a","VCF0894",0.227269099451679,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.227962293181684,0.000693193730005121,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF9223",2016,"VCF0879a","VCF9223",0.440934290526284,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.42600628334362,0.0149280071826641,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF9223",2016,"VCF0879a","VCF9223",0.440934290526284,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.440934290526284,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF9223",2016,"VCF0879a","VCF9223",0.440934290526284,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.441042562709701,0.000108272183416969,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0879a_VCF9223",2016,"VCF0879a","VCF9223",0.440934290526284,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.416502077058721,0.0244322134675631,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF9223",2016,"VCF0879a","VCF9223",0.440934290526284,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.414184648926346,0.0267496415999386,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0879a_VCF9223",2016,"VCF0879a","VCF9223",0.440934290526284,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.453492512614277,0.0125582220879924,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0890",2016,"VCF0888","VCF0890",0.215890208797959,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.226277581408779,0.0103873726108196,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0890",2016,"VCF0888","VCF0890",0.215890208797959,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.215890208797959,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0890",2016,"VCF0888","VCF0890",0.215890208797959,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.232899157616158,0.0170089488181989,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0890",2016,"VCF0888","VCF0890",0.215890208797959,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.216335438876788,0.000445230078829295,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0888_VCF0890",2016,"VCF0888","VCF0890",0.215890208797959,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.219806277681836,0.00391606888387672,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0888_VCF0890",2016,"VCF0888","VCF0890",0.215890208797959,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.198973364673847,0.0169168441241122,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0894",2016,"VCF0888","VCF0894",-0.0630943703683428,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.0205665951879547,0.0425277751803882,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0894",2016,"VCF0888","VCF0894",-0.0630943703683428,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.0630943703683428,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0894",2016,"VCF0888","VCF0894",-0.0630943703683428,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,-0.0517798044420026,0.0113145659263403,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF0894",2016,"VCF0888","VCF0894",-0.0630943703683428,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,-0.0547266467174618,0.008367723650881,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0888_VCF0894",2016,"VCF0888","VCF0894",-0.0630943703683428,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,-0.0554866639833915,0.0076077063849513,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0888_VCF0894",2016,"VCF0888","VCF0894",-0.0630943703683428,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,-0.104362685123382,0.0412683147550392,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF9223",2016,"VCF0888","VCF9223",-0.113633115156834,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.102082747592813,0.011550367564021,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF9223",2016,"VCF0888","VCF9223",-0.113633115156834,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.113633115156834,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF9223",2016,"VCF0888","VCF9223",-0.113633115156834,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,-0.113042771705796,0.000590343451038006,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0888_VCF9223",2016,"VCF0888","VCF9223",-0.113633115156834,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,-0.114595231710905,0.000962116554070219,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0888_VCF9223",2016,"VCF0888","VCF9223",-0.113633115156834,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,-0.113651906925047,1.87917682131222e-05,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0888_VCF9223",2016,"VCF0888","VCF9223",-0.113633115156834,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,-0.0714627016585274,0.042170413498307,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF0894",2016,"VCF0890","VCF0894",0.122481274464188,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0810298327868923,0.0414514416772952,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF0894",2016,"VCF0890","VCF0894",0.122481274464188,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.122481274464188,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF0894",2016,"VCF0890","VCF0894",0.122481274464188,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.220417288344066,0.0979360138798785,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF0894",2016,"VCF0890","VCF0894",0.122481274464188,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.083415698372868,0.0390655760913196,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0890_VCF0894",2016,"VCF0890","VCF0894",0.122481274464188,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.0838276483470782,0.0386536261171094,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0890_VCF0894",2016,"VCF0890","VCF0894",0.122481274464188,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0850712431797157,0.0374100312844719,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF9223",2016,"VCF0890","VCF9223",0.0887466384157413,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0742738608258798,0.0144727775898615,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF9223",2016,"VCF0890","VCF9223",0.0887466384157413,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.0887466384157413,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF9223",2016,"VCF0890","VCF9223",0.0887466384157413,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.0965605858146238,0.00781394739888254,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0890_VCF9223",2016,"VCF0890","VCF9223",0.0887466384157413,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.0895389004355064,0.00079226201976508,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0890_VCF9223",2016,"VCF0890","VCF9223",0.0887466384157413,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.0890020393712115,0.000255400955470234,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0890_VCF9223",2016,"VCF0890","VCF9223",0.0887466384157413,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0908177060995907,0.0020710676838494,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0894_VCF9223",2016,"VCF0894","VCF9223",0.0127258634156021,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0105023959705549,0.00222346744504723,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0894_VCF9223",2016,"VCF0894","VCF9223",0.0127258634156021,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.0127258634156021,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0894_VCF9223",2016,"VCF0894","VCF9223",0.0127258634156021,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.0210127020094973,0.00828683859389523,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2016_VCF0894_VCF9223",2016,"VCF0894","VCF9223",0.0127258634156021,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.00886379840477573,0.00386206501082636,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0894_VCF9223",2016,"VCF0894","VCF9223",0.0127258634156021,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.0109997392954988,0.00172612412010328,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2016_VCF0894_VCF9223",2016,"VCF0894","VCF9223",0.0127258634156021,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0218962123130856,0.00917034889748353,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0809",2020,"VCF0806","VCF0809",0.339019965826395,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.322360452476648,0.0166595133497469,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0809",2020,"VCF0806","VCF0809",0.339019965826395,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.339019965826395,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0809",2020,"VCF0806","VCF0809",0.339019965826395,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.422542659056918,0.0835226932305231,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0809",2020,"VCF0806","VCF0809",0.339019965826395,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.349836513009444,0.0108165471830495,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0809",2020,"VCF0806","VCF0809",0.339019965826395,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.347119016371642,0.00809905054524773,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0809",2020,"VCF0806","VCF0809",0.339019965826395,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.336406883978285,0.00261308184810943,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0838",2020,"VCF0806","VCF0838",0.194720924461167,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.187204212527634,0.00751671193353301,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0838",2020,"VCF0806","VCF0838",0.194720924461167,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.194720924461167,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0838",2020,"VCF0806","VCF0838",0.194720924461167,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.205469270698757,0.0107483462375897,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0838",2020,"VCF0806","VCF0838",0.194720924461167,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.180491255876183,0.0142296685849836,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0838",2020,"VCF0806","VCF0838",0.194720924461167,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.170021431734109,0.024699492727058,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0838",2020,"VCF0806","VCF0838",0.194720924461167,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.19859960631506,0.00387868185389259,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0839",2020,"VCF0806","VCF0839",0.218609064876532,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.236588390164849,0.0179793252883163,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0839",2020,"VCF0806","VCF0839",0.218609064876532,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.218609064876532,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0839",2020,"VCF0806","VCF0839",0.218609064876532,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",FALSE,,,"NOT_APPLICABLE","OUTSIDE_MODULE_SCOPE"
"EDGE_2020_VCF0806_VCF0839",2020,"VCF0806","VCF0839",0.218609064876532,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.231117940168372,0.0125088752918398,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0839",2020,"VCF0806","VCF0839",0.218609064876532,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.229798277638347,0.0111892127618144,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0839",2020,"VCF0806","VCF0839",0.218609064876532,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.223863007707495,0.00525394283096287,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0879a",2020,"VCF0806","VCF0879a",0.0493009287160725,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,0.0481108793243373,0.00119004939173521,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0879a",2020,"VCF0806","VCF0879a",0.0493009287160725,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,0.0493009287160725,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0879a",2020,"VCF0806","VCF0879a",0.0493009287160725,TRUE,"S09_D20A_NO_VCF0839","NO_VCF0839",TRUE,0.0504802280723348,0.00117929935626233,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0879a",2020,"VCF0806","VCF0879a",0.0493009287160725,TRUE,"S09_D15_WEIGHT","W_CDF",TRUE,0.045039434405601,0.00426149431047153,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0879a",2020,"VCF0806","VCF0879a",0.0493009287160725,TRUE,"S09_D15_WEIGHT","W_POST_COMPAT",TRUE,0.0492305681565814,7.03605594910492e-05,"UNCHANGED","REUSED_VALIDATED_POINT_NETWORK"
"EDGE_2020_VCF0806_VCF0879a",2020,"VCF0806","VCF0879a",0.0493009287160725,TRUE,"S09_D19_MODE","ALL_INTERNET",TRUE,0.0476084582850813,0.00169247043099116,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0888",2020,"VCF0806","VCF0888",-0.142066445791472,TRUE,"S09_D11","PAIRWISE_AVAILABLE",TRUE,-0.159307442544479,0.0172409967530074,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
"EDGE_2020_VCF0806_VCF0888",2020,"VCF0806","VCF0888",-0.142066445791472,TRUE,"S09_D20A_GAMMA","GAMMA_025",TRUE,-0.142066445791472,0,"UNCHANGED","ESTIMABLE_WITH_WARNINGS"
