"Group_key","Wave","Education_group","N","Edge_ID","Node_1","Node_2","Edge_label","Point_edge","Retained_under_EBICglasso","Bootstrap_mean","Bootstrap_sd","Reported_CI_lower_sample_plus_or_minus_2SD","Reported_CI_upper_sample_plus_or_minus_2SD","Percentile_CI_2_5","Percentile_CI_97_5","Bootstrap_zero_proportion","Reported_CI_width","Percentile_CI_width","Percentile_CI_includes_zero","Point_sign","Interpretation_status","Descriptive_use","Between_group_inference"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF0809","VCF0806","VCF0809","Health -- Jobs",0.345654348157917,TRUE,0.341927892484147,0.0231400292450264,0.299374289667864,0.391934406647969,0.297665381765658,0.388336995220063,0,0.092560116980105,0.090671613454405,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF0838","VCF0806","VCF0838","Health -- Abortion",0.198552078133446,TRUE,0.194570095421706,0.0244104634303205,0.149731151272805,0.247373004994087,0.14623267931349,0.240097133391261,0,0.097641853721282,0.093864454077771,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF0839","VCF0806","VCF0839","Health -- Services",0.201761989180293,TRUE,0.200405106125307,0.0241626975539626,0.153436594072368,0.250087384288218,0.150885379528118,0.246399519127351,0,0.09665079021585,0.095514139599233,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF0879a","VCF0806","VCF0879a","Health -- Immig. level",0.0420109091802223,TRUE,0.042089465770725,0.0228064363929362,-0.00360196360565009,0.0876237819660948,0,0.0909198548227486,0.047,0.0912257455717449,0.0909198548227486,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF0888","VCF0806","VCF0888","Health -- Crime spend",-0.152956620064488,TRUE,-0.147041161754657,0.0239946173921392,-0.200945854848767,-0.10496738528021,-0.195020716626573,-0.100183917909655,0,0.095978469568557,0.094836798716918,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF0890","VCF0806","VCF0890","Health -- School spend",0.0429205479320034,TRUE,0.0436107981696209,0.0260380689880682,-0.0091555900441329,0.0949966859081397,0,0.0957572218918204,0.074,0.104152275952273,0.0957572218918204,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF0894","VCF0806","VCF0894","Health -- Welfare",0.0963464447758621,TRUE,0.0974688306662291,0.023846282687731,0.0486538794004,0.144039010151324,0.052765851421902,0.147070889193211,0,0.095385130750924,0.094305037771309,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0806--VCF9223","VCF0806","VCF9223","Health -- Immig. jobs",0.0100677482328789,TRUE,0.0149095853110919,0.0173385751597756,-0.0246094020866724,0.0447448985524301,0,0.0569795954209809,0.349,0.0693543006391025,0.0569795954209809,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0809--VCF0838","VCF0809","VCF0838","Jobs -- Abortion",0.0125654551393711,TRUE,0.016995161182559,0.0193365586688769,-0.0261076621983827,0.051238572477125,0,0.0626108891461113,0.326,0.0773462346755077,0.0626108891461113,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0809--VCF0839","VCF0809","VCF0839","Jobs -- Services",0.263170234267459,TRUE,0.262443768995242,0.0231242660462788,0.216921702174901,0.309418766360016,0.215761090171017,0.306205190074659,0,0.092497064185115,0.090444099903642,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0809--VCF0879a","VCF0809","VCF0879a","Jobs -- Immig. level",0.0489107281431116,TRUE,0.0482249216835712,0.0218318610763545,0.00524700599040261,0.0925744502958207,0.00334978529270616,0.0902836690851813,0.017,0.0873274443054181,0.0869338837924751,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0809--VCF0888","VCF0809","VCF0888","Jobs -- Crime spend",0,FALSE,-0.00512831093023416,0.0156562471946757,-0.0313124943893514,0.0313124943893514,-0.0451481359431314,0.0299399551144389,0.587,0.0626249887787028,0.0750880910575703,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0809--VCF0890","VCF0809","VCF0890","Jobs -- School spend",0.104572423833291,TRUE,0.103411381623596,0.0271163934764347,0.0503396368804219,0.158805210786161,0.0493104446369241,0.157346855690917,0,0.108465573905739,0.108036411053993,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0809--VCF0894","VCF0809","VCF0894","Jobs -- Welfare",0.155482389572761,TRUE,0.15569020780249,0.0240464033940546,0.107389582784652,0.203575196360871,0.11233270955015,0.2055684393424,0,0.096185613576219,0.09323572979225,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0809--VCF9223","VCF0809","VCF9223","Jobs -- Immig. jobs",0,FALSE,-0.00172386127128942,0.0137012373902779,-0.0274024747805559,0.0274024747805559,-0.0425431257721677,0.0247077639095817,0.708,0.0548049495611118,0.0672508896817494,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0838--VCF0839","VCF0838","VCF0839","Abortion -- Services",0.0181613041990504,TRUE,0.0192915529297586,0.0197793171051397,-0.0213973300112289,0.0577199384093297,0,0.064496079764461,0.278,0.0791172684205586,0.064496079764461,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0838--VCF0879a","VCF0838","VCF0879a","Abortion -- Immig. level",0,FALSE,-0.00326192991119627,0.017582319453598,-0.0351646389071959,0.0351646389071959,-0.0527854120283567,0.0265545204952031,0.622,0.0703292778143918,0.0793399325235598,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0838--VCF0888","VCF0838","VCF0888","Abortion -- Crime spend",-0.214496528321902,TRUE,-0.211709620653694,0.0263600215691504,-0.267216571460202,-0.161776485183601,-0.263277086666441,-0.159624017399007,0,0.105440086276601,0.103653069267434,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0838--VCF0890","VCF0838","VCF0890","Abortion -- School spend",0.168801906965314,TRUE,0.164329309506327,0.0263629844706694,0.116075938023975,0.221527875906653,0.112283975798803,0.21584791420776,0,0.105451937882678,0.103563938408957,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0838--VCF0894","VCF0838","VCF0894","Abortion -- Welfare",0.0180985756075531,TRUE,0.0226645134194997,0.0215442609103984,-0.0249899462132438,0.0611870974283499,0,0.0743480166272682,0.245,0.0861770436415937,0.0743480166272682,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0838--VCF9223","VCF0838","VCF9223","Abortion -- Immig. jobs",0.131680407191609,TRUE,0.131450972910463,0.0235990540626183,0.0844822990663721,0.178878515316845,0.0858615842054691,0.178919647735763,0,0.0943962162504729,0.0930580635302939,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0839--VCF0879a","VCF0839","VCF0879a","Services -- Immig. level",0,FALSE,0.00165159505299701,0.0120195313862652,-0.0240390627725304,0.0240390627725304,-0.0291628835594905,0.0301584303144466,0.682,0.0480781255450608,0.0593213138739371,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0839--VCF0888","VCF0839","VCF0888","Services -- Crime spend",0,FALSE,-0.00456786117477834,0.0156351982300054,-0.0312703964600108,0.0312703964600108,-0.0482221032595273,0.028823447054294,0.604,0.0625407929200216,0.0770455503138213,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0839--VCF0890","VCF0839","VCF0890","Services -- School spend",0.230626639618401,TRUE,0.230976037941284,0.0254281506125413,0.179770338393319,0.281482940843484,0.181121507672603,0.279672275462487,0,0.101712602450165,0.098550767789884,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0839--VCF0894","VCF0839","VCF0894","Services -- Welfare",0.251189642967361,TRUE,0.249969438558609,0.0247250469608946,0.201739549045572,0.30063973688915,0.201770709165925,0.299282472540301,0,0.098900187843578,0.097511763374376,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0839--VCF9223","VCF0839","VCF9223","Services -- Immig. jobs",0,FALSE,-0.0033969523548145,0.0136323827172397,-0.0272647654344794,0.0272647654344794,-0.0426898833095073,0.0204976634802413,0.704,0.0545295308689588,0.0631875467897486,TRUE,"ZERO","NOT_RETAINED_UNDER_REGULARISATION_DO_NOT_CALL_ABSENT","State only that the edge was not retained under the frozen regularisation procedure; do not claim absence.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0879a--VCF0888","VCF0879a","VCF0888","Immig. level -- Crime spend",-0.0791202854745479,TRUE,-0.080148041130365,0.0271121861618934,-0.133344657798335,-0.0248959131507611,-0.134096455257746,-0.0256794589370412,0.003,0.108448744647574,0.108416996320705,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0879a--VCF0890","VCF0879a","VCF0890","Immig. level -- School spend",0.021709427085307,TRUE,0.0274988349123074,0.0264922136444756,-0.0312750002036442,0.0746938543742582,0,0.0880374864790034,0.216,0.105968854577902,0.0880374864790034,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0879a--VCF0894","VCF0879a","VCF0894","Immig. level -- Welfare",0.194972435013118,TRUE,0.189811903268198,0.0246824872950576,0.145607460423003,0.244337409603233,0.140609912545894,0.237147647509766,0,0.09872994918023,0.096537734963872,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0879a--VCF9223","VCF0879a","VCF9223","Immig. level -- Immig. jobs",0.450879350905524,TRUE,0.447703667995341,0.0218980806301376,0.407083189645248,0.494675512165799,0.405591357142118,0.490559331421762,0,0.087592322520551,0.084967974279644,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0888--VCF0890","VCF0888","VCF0890","Crime spend -- School spend",0.160016981794788,TRUE,0.151804019042306,0.0327845648357959,0.0944478521231967,0.22558611146638,0.0868279763287467,0.216731243747691,0,0.131138259343183,0.129903267418944,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0888--VCF0894","VCF0888","VCF0894","Crime spend -- Welfare",-0.0487194954142884,TRUE,-0.0401257932262004,0.0259659671236733,-0.100651429661635,0.00321243883305811,-0.0921308586553452,0,0.098,0.103863868494693,0.0921308586553452,TRUE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0888--VCF9223","VCF0888","VCF9223","Crime spend -- Immig. jobs",-0.121764467138877,TRUE,-0.118982665985158,0.0282819325628631,-0.178328332264603,-0.0652006020131504,-0.174221137916747,-0.0639917592801338,0,0.113127730251453,0.110229378636613,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0890--VCF0894","VCF0890","VCF0894","School spend -- Welfare",0.147632924109957,TRUE,0.143389452636347,0.0287137010510371,0.0902055220078833,0.205060326212032,0.0850875740734022,0.197729577302214,0,0.114854804204149,0.112642003228812,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0890--VCF9223","VCF0890","VCF9223","School spend -- Immig. jobs",0.0912963342182523,TRUE,0.0853476700614943,0.0275198333354039,0.0362566675474444,0.14633600088906,0.0327165089054624,0.140667465520569,0.003,0.110079333341616,0.107950956615107,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__no_college_degree",2020,"No college degree",2624,"VCF0894--VCF9223","VCF0894","VCF9223","Welfare -- Immig. jobs",0.00319433093355599,TRUE,0.0124874612297706,0.0172746515261672,-0.0313549721187785,0.0377436339858904,0,0.0543251591139772,0.423,0.0690986061046689,0.0543251591139772,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF0809","VCF0806","VCF0809","Health -- Jobs",0.332967313519531,TRUE,0.332149961248252,0.0238300395798266,0.285307234359878,0.380627392679185,0.284477375805118,0.376527245252189,0,0.095320158319307,0.092049869447071,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF0838","VCF0806","VCF0838","Health -- Abortion",0.194403105963207,TRUE,0.196610467036859,0.0249103397818281,0.144582426399551,0.244223785526864,0.144779794134433,0.242795102491767,0,0.099641359127313,0.098015308357334,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF0839","VCF0806","VCF0839","Health -- Services",0.230260051180307,TRUE,0.230401290864891,0.0252717302736596,0.179716590632988,0.280803511727626,0.181416350900747,0.280311638235861,0,0.101086921094638,0.098895287335114,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF0879a","VCF0806","VCF0879a","Health -- Immig. level",0.068634738755521,TRUE,0.0671032998071678,0.0260305717232281,0.0165735953090648,0.120695882201977,0.0162401719850199,0.11782833109274,0.004,0.104122286892912,0.10158815910772,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF0888","VCF0806","VCF0888","Health -- Crime spend",-0.134551537093589,TRUE,-0.13420861060547,0.0263425842883468,-0.187236705670283,-0.0818663685168959,-0.184514653633712,-0.0834868837254675,0,0.105370337153387,0.101027769908244,FALSE,"NEGATIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF0890","VCF0806","VCF0890","Health -- School spend",0.065054199320793,TRUE,0.0645929182102231,0.0294842454918903,0.00608570833701238,0.124022690304574,0.00616958591243097,0.124773549080456,0.011,0.117936981967562,0.118603963168025,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF0894","VCF0806","VCF0894","Health -- Welfare",0.0598326847043004,TRUE,0.0600952628557292,0.0279185382159464,0.00399560827240757,0.115669761136193,0.00420423153274775,0.11813850844089,0.017,0.111674152863785,0.113934276908142,FALSE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0806--VCF9223","VCF0806","VCF9223","Health -- Immig. jobs",0.0522172082501678,TRUE,0.051548533088049,0.0241666246459133,0.0038839589583413,0.100550457541994,0,0.100899367973038,0.027,0.0966664985836527,0.100899367973038,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
"2020__college_or_advanced",2020,"College or advanced degree",2691,"VCF0809--VCF0838","VCF0809","VCF0838","Jobs -- Abortion",0.05282704032314,TRUE,0.0510334143703559,0.0268210244120708,-0.000815008501001621,0.106469089147282,0,0.103763357281773,0.042,0.107284097648284,0.103763357281773,TRUE,"POSITIVE","RETAINED_UNDER_EBICGLASSO_REPORT_ESTIMATE_AND_INTERVAL","May describe direction and approximate magnitude within this single network while reporting the bootstrap interval and its width; interval inclusion of zero is audit information, not a second edge-selection or significance rule; not evidence of a between-group difference.","NOT_PERFORMED_AND_NOT_PERMITTED_FROM_THIS_TABLE"
