"Claim_ID","Claim_type","Wave","Earlier_wave","Later_wave","Node_1","Node_2","Metric","Primary_value","Primary_reference","Primary_direction","A1_applicable","A2_applicable","A3_applicable","Freeze_status","Source_file","Notes"
"EDGE_2024_VCF0809_VCF0838","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0809","VCF0838","EDGE_WEIGHT_AND_RETENTION",0.081819208318309,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0809_VCF0839","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0809","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.282103083965334,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0809_VCF0879a","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0809","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0809_VCF0888","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0809","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.0352736970916302,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0809_VCF0890","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0809","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0707344951564464,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0809_VCF0894","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0809","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.158881201459168,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0809_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0809","VCF9223","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0838_VCF0839","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0838","VCF0839","EDGE_WEIGHT_AND_RETENTION",0.0952675388816836,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0838_VCF0879a","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0838","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0.020217806487761,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0838_VCF0888","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0838","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.118991017033197,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0838_VCF0890","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0838","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.101584072151753,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0838_VCF0894","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0838","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.0597191234757199,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0838_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0838","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.255748972788864,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0839_VCF0879a","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0839","VCF0879a","EDGE_WEIGHT_AND_RETENTION",0,"NOT_RETAINED","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0839_VCF0888","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0839","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.0418929526015918,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0839_VCF0890","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0839","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.266945440954792,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0839_VCF0894","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0839","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.20897158234944,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0839_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0839","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.00373441296582092,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0879a_VCF0888","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0879a","VCF0888","EDGE_WEIGHT_AND_RETENTION",-0.121405830251357,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0879a_VCF0890","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0879a","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.0186928727184489,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0879a_VCF0894","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0879a","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.117685330392291,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0879a_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0879a","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.256573200491974,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0888_VCF0890","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0888","VCF0890","EDGE_WEIGHT_AND_RETENTION",0.202850964978324,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0888_VCF0894","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0888","VCF0894","EDGE_WEIGHT_AND_RETENTION",-0.0305512817079149,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0888_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0888","VCF9223","EDGE_WEIGHT_AND_RETENTION",-0.145761836891145,"RETAINED_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0890_VCF0894","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0890","VCF0894","EDGE_WEIGHT_AND_RETENTION",0.24336732785639,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0890_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0890","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0975600014349317,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"EDGE_2024_VCF0894_VCF9223","EDGE_SIGN_AND_RETENTION",2024,,,"VCF0894","VCF9223","EDGE_WEIGHT_AND_RETENTION",0.0723685538416249,"RETAINED_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","step09_primary_claim_registry.csv","Retention and sign are audited mechanically; they are not significance or equivalence claims."
"WAVE_2004_RETAINED_EDGES","WAVE_NETWORK_DESCRIPTOR",2004,,,,,"Retained_edges",25,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2004_DENSITY","WAVE_NETWORK_DESCRIPTOR",2004,,,,,"Density",0.694444444444444,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2004_GLOBAL_STRENGTH","WAVE_NETWORK_DESCRIPTOR",2004,,,,,"Global_strength",3.27385693104573,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2012_RETAINED_EDGES","WAVE_NETWORK_DESCRIPTOR",2012,,,,,"Retained_edges",32,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2012_DENSITY","WAVE_NETWORK_DESCRIPTOR",2012,,,,,"Density",0.888888888888889,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2012_GLOBAL_STRENGTH","WAVE_NETWORK_DESCRIPTOR",2012,,,,,"Global_strength",3.9598312246387,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2016_RETAINED_EDGES","WAVE_NETWORK_DESCRIPTOR",2016,,,,,"Retained_edges",32,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2016_DENSITY","WAVE_NETWORK_DESCRIPTOR",2016,,,,,"Density",0.888888888888889,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2016_GLOBAL_STRENGTH","WAVE_NETWORK_DESCRIPTOR",2016,,,,,"Global_strength",4.07371785353382,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2020_RETAINED_EDGES","WAVE_NETWORK_DESCRIPTOR",2020,,,,,"Retained_edges",32,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2020_DENSITY","WAVE_NETWORK_DESCRIPTOR",2020,,,,,"Density",0.888888888888889,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2020_GLOBAL_STRENGTH","WAVE_NETWORK_DESCRIPTOR",2020,,,,,"Global_strength",4.2104926353547,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2024_RETAINED_EDGES","WAVE_NETWORK_DESCRIPTOR",2024,,,,,"Retained_edges",33,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2024_DENSITY","WAVE_NETWORK_DESCRIPTOR",2024,,,,,"Density",0.916666666666667,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"WAVE_2024_GLOBAL_STRENGTH","WAVE_NETWORK_DESCRIPTOR",2024,,,,,"Global_strength",4.09677422904485,"DESCRIPTIVE_ESTIMATE_ONLY","NOT_APPLICABLE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Descriptor is audited under alternative sample-size and specificity settings; it is not treated as a test result."
"CONTRAST_2004_2012_RETAINED_EDGE_COUNT_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2004,2012,,,"Retained_edge_count_difference",7,"DIRECTION_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2004_2012_GLOBAL_STRENGTH_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2004,2012,,,"Global_strength_difference",0.68597429359297,"DIRECTION_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_global_strength_contrasts.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2012_2016_RETAINED_EDGE_COUNT_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2012,2016,,,"Retained_edge_count_difference",0,"DIRECTION_ZERO","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2012_2016_GLOBAL_STRENGTH_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2012,2016,,,"Global_strength_difference",0.11388662889512,"DIRECTION_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_global_strength_contrasts.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2016_2020_RETAINED_EDGE_COUNT_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2016,2020,,,"Retained_edge_count_difference",0,"DIRECTION_ZERO","ZERO",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2016_2020_GLOBAL_STRENGTH_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2016,2020,,,"Global_strength_difference",0.13677478182088,"DIRECTION_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_global_strength_contrasts.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2020_2024_RETAINED_EDGE_COUNT_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2020,2024,,,"Retained_edge_count_difference",1,"DIRECTION_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2020_2024_GLOBAL_STRENGTH_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2020,2024,,,"Global_strength_difference",-0.11371840630985,"DIRECTION_NEGATIVE","NEGATIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_global_strength_contrasts.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2004_2024_RETAINED_EDGE_COUNT_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2004,2024,,,"Retained_edge_count_difference",8,"DIRECTION_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_wave_summary.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
"CONTRAST_2004_2024_GLOBAL_STRENGTH_DIFFERENCE","WAVE_CONTRAST_DIRECTION",,2004,2024,,,"Global_strength_difference",0.82291729799912,"DIRECTION_POSITIVE","POSITIVE",TRUE,TRUE,TRUE,"PRE_RESULT_FROZEN","08_overall_global_strength_contrasts.csv","Direction reproducibility is a sensitivity descriptor, not a p-value or proof of temporal change."
